id,contact_country,sub_category,acronym,name,main_category,cost_min,cost_max,cost_absolute
678fcd3881354be0981337fda7843477,82,31,,streetfootballworld gGmbH,3,,9999,
67781a18612a4275be11e12b986cadc2,233,31,,The British Academy,3,25000,49999,
6757fe324d004e78b07952a25a175db1,75,21,CC,Crédit Coopératif,2,,,50000
6755125f60c340248365f4850fa2dc7a,75,31,,Kokopelli,3,10000,24999,
674db41700de47149fc2993bc568c952,82,31,GI,Goethe-Institut e.V.,3,25000,49999,
674cf5bf8d6e4772a47f039811739bd9,82,31,SoVD,Sozialverband Deutschland,3,10000,24999,
67464322872c45688e7bb9fa685dd266,82,22,VDF,Vereinigung der Dienstleister an Deutschen Flughäfen,2,,9999,
67440b6ea1cf4b9f9929f9087fcf9869,21,22,FIGIEFA,"FIGIEFA - Fédération Internationale des Grossistes, Importateurs & Exportateurs en Fournitures Automobiles / International Federation of Automotive Distributors",2,,9999,
6743f61999c94d748a4f9776acfee247,233,21,RBS,The Royal Bank of Scotland,2,900000,999999,
673517998d4a46379072bd11af7cc64f,21,22,CEPI,Confederation of European Paper Industries,2,400000,499999,
6733bf7f7f184c05a28ade12f4f70af4,75,13,LR,Lobbyist Republique,1,,,7000
67298e6a7f234053939f681152e612b7,233,31,NCVO,National Council of Voluntary Organisations,3,,9999,
6722c04c15654284963e38393df81f32,75,21,ECI,Europcar International,2,,9999,
671f8c16977444c297bee5e395da70d8,209,22,AEGPC,AECPC Spanish Association of Cultural Heritage Managers / Asociación Española de Gestores de Patrimonio Cultural,2,,9999,
671918afbae447438ed51e0db3dcf878,75,21,CMA CGM,CMA CGM,2,,9999,
67181d97f10345478f5a34a0b08fe1e0,82,22,iGZ,Interessenverband Deutscher Zeitarbeitsunternehmen e.V.,2,,9999,
67163eee85784068823815f6c35776f0,21,22,EUROMALT,EUROMALT,2,25000,49999,
671247bb033943218f90e843d92e2b3c,234,22,ISMA,International Snowmobile Manufacturers Association,2,25000,49999,
670638fd120f4f619319d397380fc960,233,31,AAH,Association of Art Historians,3,,9999,
66d9b251175c4feaabc9dc421351f092,234,41,WRI,World Resources Institute,4,25000,49999,
66c84647d95b4c65afa894e9cbe44191,21,11,,Steltemeier & Rawe European Affairs,1,50000,99999,
66c7161d9edc465b98c4b7ca661ca953,21,31,INE,Inland Navigation Europe,3,,9999,
669ee6d5408749ca82e6e99adeb69cb5,13,21,,BHP Billiton,2,,,50000
668f6dc2d3284b19b2c7ec7ceb739ac9,75,22,UFS,Union Française des Semenciers,2,,,2100000
668824401cc34d4f8fbdb8b9a8fa7175,82,31,MEER,M.E.E.R. e.V.,3,,9999,
66835ae61f0845298564bc816c381018,82,31,Y4M,European Youth4Media network,3,,9999,
667d4efe022f446a9af136dcea274880,82,22,EHA,new European Helicopter Association,2,,9999,
667b053a3b034cf6b2e0592a34016466,82,24,AG Kino - Gilde e.V.,AG Kino - Gilde deutscher Filmkunsttheater e.V.,2,,9999,
666f5b1174704fb4934b2e445880f68b,74,21,Digita,Digita Networks Oy,2,,9999,
665c22c1c5f24f3ab1f87bd27928afaa,82,31,TNCE,THE NATURE CONSERVANCY IN EUROPE gemeinnützige GmbH,3,,9999,
665603d5e90148ed9ae9663dd276b6d8,234,31,ID,Independent Diplomat,3,,9999,
6650ffa05b3e4f848eeb1881cec85269,82,21,VNG,Verbundnetz Gas AG,2,100000,199999,
6641f136ebd047769cb0245bcc9c5b54,209,22,ADELTA,Asociación Empresarial del Tabaco,2,,9999,
663a22f96af84f48a38b4c47126a6c54,21,41,,Concawe,4,,9999,
662d5d42fb7e49fc8c04274bdac1fa1a,21,22,,EUROALLIAGES,2,,9999,
662284d31c7448259b2071702d9cd7f1,226,22,MESS,TURKISH EMPLOYERS' ASSOCIATION OF METAL INDUSTRIES,2,10000,24999,
6617a2818f5c4103b3a85b3cdc7fe815,108,31,IPSP,International Parliament for safety and peace,3,,9999,
661032156e3143f7be08a999b48e23d8,75,22,AFG,Association française du gaz,2,,,100000
6609f00835cf447f853398660c03b4cf,108,31,INNOVARS,INNOVARS - ASSOCIAZIONE DI REALTA' INNOVATIVE,3,,9999,
660900cd0a804d3bad2f3abf19128291,233,22,BAB,British American Business,2,10000,24999,
66028a5a0dba45b89de3b19046265626,75,22,,ELIPSO,2,,9999,
65d7d998f80041ef8d9ba7d2b6462e06,209,31,PESL,Plasticenergy SL,3,,9999,
65d5a00c52ba46cb9d27d9a6078ac8be,214,31,SIS,SIS Swedish Standards Institute,3,,9999,
65cc2e3f1aef4efa92c5f11c1c93d4fc,234,31,,Bill & Melinda Gates Foundation,3,50000,99999,
65bfa1bcb8104754b72f69273f6030d1,209,41,FUNCIVA,Fundación Ciudadanía y Valores,4,,,60000
65bf0dcece8949bea94104541abb9b8f,82,22,GVA,Gesamtverband Autoteile-Handel e.V.,2,500000,599999,
65bdc44133274eddbd8d9c4c980b90ba,165,61,NSC,North Sea Commission,6,,9999,
65b7f164dd5b4f1ca23f04eeba37af78,21,31,EMSP,European Multiple Sclerosis Platform,3,10000,24999,
65b7e1fdd1dd4ff8a14165e12752d243,75,31,MADINTER,Institut MADIBA International,3,,9999,
65b445b144ca45d3a7d3fe0c86d4d311,215,21,UBS,UBS AG,2,50000,99999,
65b445b144ca45d3a7d3fe0c86d4d311,215,21,UBS,UBS AG,2,,,1700000
65ae4863907f4feaacb56b8b67821209,82,61,FGG Elbe,Geschäftsstelle der Flussgebietsgemeinschaft Elbe,6,,9999,
65a398ee82ea4668834a1c2d5d8de810,75,13,,CLOCHEAU Jean-François,1,,,2000
659a2ac4e15e4db08e535573eb2134cb,21,41,GRT,The Global Round Table,4,,9999,
659332a212524281b622c74581fd5749,108,31,Real Casa,REAL CASA DE PORTUGAL,3,10000,24999,
658518f615df4986a6b6ef1f28a261bd,82,42,UULM,"University of Ulm, Institute for Complex Quantum Systems",4,,,45000
657fa719fdf1448db949f6289f52f313,108,22,U.CA.,UNIONE CAVATORI DI BAGNOLO PIEMONTE,2,,9999,
657cf0d653b24a17a78986fb51d38e01,214,41,ECIPE,European Centre for International Political Economy,4,,9999,
6575cfef2df8401a8b1b4449b3e8fe44,39,22,Interferry,Interferry Inc.,2,,,300000
6558cdd88e2e44219d244170bc561e40,75,22,EPC,European Producers Club,2,,,110000
654f6d25916743ca93288447e20e9e64,21,31,LYMEC,European Liberal Youth,3,,9999,
6542c2498024460aa932c4e346de966c,75,31,AETF,Association des Etudiants Tamoules de France,3,10000,24999,
65315573c3564ee79bb8a3ff54a7b3a8,155,21,,Buma/Stemra,2,,9999,
652a0765228f4cf88157fe56705c1c2e,180,31,UPIR,ROMANIAN INLAND PORTS UNION,3,,9999,
652a05b43e6e49a19726c8b8351ad613,108,42,UNIPV,University of Pavia,4,,9999,
6529ab44955642b4bdfec52a2d20a62c,233,22,TSI,Trading Standards Institute,2,,9999,
65129cfe332a45a7b078f4258b38c21b,233,31,PI,Privacy International,3,,9999,
651139cd7afd40d6a23e25ba6e671051,82,24,Abst Bbg,Auftragsberatungsstelle Brandenburg e.V.,2,,9999,
64fb14b85d484bea889509a3145088e1,155,13,BVC,verburgconsultants,1,,9999,
64f9eaa8fb2c4531b676fa7d1d0ccca1,215,31,FPF,The Food Packaging Forum Foundation,3,,9999,
64f69152837f4caca553f7c3465bd80e,108,22,FEDERCHIMICA,Federazione Nazionale dell'Industria Chimica italiana,2,400000,499999,
64f3b78d2b7d4ad7baddef510bdc4d01,82,21,WACKER,WACKER CHEMIE AG,2,100000,199999,
64ebf4a25d5847d0a416cb67f46ea579,21,31,ADFoR,African Diaspora for Freedom of Religion,3,,,
64e0f16299f6416785454279a50514a7,21,,,Boehringer Ingelheim,,,,
64dcd132e4fd4efe863f1100480a2352,209,22,TU,Asociación Nacional de Transportes Colectivos Urbanos de Viajeros de Superficie (Spanish Surface Collective Urban Transport Association),2,,9999,
64d2319f685f4cb09bc5474c814a0ed0,54,31,CEDRA HR,Cluster for eco-social innovation and development,3,50000,99999,
64c5a08ef693424cad11b76b5144bbfc,233,21,,Eisai Europe Ltd,2,25000,49999,
64bdf9827c12485da8412a73d927ef73,21,31,ENTP,European New Towns & Pilot cities Platform,3,100000,199999,
64bd9bc026f044c1ae09f7ca80fd9b7c,108,21,,IBI PLAST,2,,,500
64a28017c94b4dddb3b1a5d5dbbaa7de,21,11,ZN,ZN SPRL,1,50000,99999,
649e17bab0ec42a79e10d9bf49296cbe,233,61,,ChamberLink Ltd,6,,9999,
6492953ab92545afb441c0eaa214bb1c,108,22,CONAF,CONSIGLIO NAZIONALE DEI DOTTORI AGRONOMI E DEI DOTTORI FORESTALI,2,,9999,
646070751a6f4c02bc5aff094e76bb3c,21,11,D&K Consulting,Digonnet&Kutas Consulting,1,100000,199999,
64581d1b78c34decbc362ced6542f922,74,22,Tehy,Tehy ry,2,,9999,
644ffb5623934227bbf11447aee6dd22,21,31,ELO asbl,European Landowners'  Organization asbl,3,1500000,1999999,
64420d40e02b461699541a7b1266d4f5,155,41,EUNAAPA,European Network for Action on Ageing and Physical Activity,4,100000,199999,
643aa3f23c274f368481169758b4b0eb,82,22,EPW,European Plastic Window Association,2,,,12000
6434ed0a42a744178f14045cf5ac7131,21,,,Alfa Laval Benelux SA/NV,,,,
6431e4160dab4df09259a153cf2c7d39,209,11,Climate Strategy,Climate Strategy & Partners,1,50000,99999,
642be91a5a1546a687648ae114942a27,201,21,USSK,"U. S. Steel Košice, s.r.o.",2,25000,49999,
642842cd3afa437cac4b3567c0b64439,108,22,ASSOBIOMEDICA,ASSOBIOMEDICA,2,,,50000
6420fd1b76c74a86a61b0062c2c25f61,209,22,AECPYMES,Asociación Española para la Competitividad de las Pymes,2,,,
641dad10dbec4505b5790fe3e6a8e9ed,21,22,ESTELA,European Solar Thermal Electricity Association,2,10000,24999,
641b6f4c727845b2965460467d94e45c,54,61,UGRH,Association of Cities in the Republic of Croatia,6,,9999,
6403100ff67d4dd08c0d4d7db2f3c194,155,22,EERA,European Electronics Recyclers Association,2,,,200000
63fc15283aec4037878f7244884eda3b,58,11,1RV,1. Rozvojova s.r.o.,1,,,10000
63fa51dc4a254745bf3c1af446c64172,233,22,OPA,Oxo-biodegradable Plastics Association,2,,9999,
63f49ba9e87143b0ac216289e7d3b487,21,,,T-Systems Belgium SA,,,,
63ed1f0ed7cf45e995b79d89d84152d1,75,21,,Absolut Vapor,2,,,0
63e710d49e04445abefb94bf11b2eefb,75,22,SYNADIET,Syndicat national des Compléments Alimentaires,2,,9999,
63e4a929852e401d9b4edea8af6cab93,176,22,PKEE,Polish Electricity Association,2,300000,399999,
63d0e564db5b4c14974270b3361ed4b8,21,31,VSE,Victim Support Europe,3,,9999,
6395d17061794769b7accf1f948fbced,21,31,,Toneelhuis,3,,9999,
638cdebe4c7d453b9eaf227d4566f7d3,82,31,DKH,Diakonie Katastrophenhilfe,3,50000,99999,
6388d79b7ecc4079be72af98bd9921ec,75,22,FFE,Fédération Française d'Equitation,2,100000,199999,
63819ca9a65d4d7dbc45e6439b6e8136,214,31,LRF Forest,Federation of Swedish Family Forest Owners,3,,,20000
637a798a459449879158d07953e1a71b,176,22,"PZHiPTCh ""POLSUS""","Polski Związek Hodowców i Producentów Trzody Chlewnej ""POLSUS""",2,,,1000
6373211fbc14480ba43f67c685e97452,215,21,Baxter,Baxter Healthcare SA,2,100000,199999,
6362a742ab4e4543a86a9b1a5bdbb94d,233,22,UKMPA,United Kingdom Maritime Pilots Association,2,10000,24999,
6355d5fc15964587ab1599bb695b70a5,74,41,EFI,European Forest Institute,4,10000000,,
6319dc9d9e7a4d50ae8673de26ba9694,21,,,Satellic Traffic Management GmbH (T-Systems),,,,
6303f8e8a2274cb390f7a7a1e3310876,214,22,STR,Swedish National Association of Driving Schools,2,,,2000
62fdb44e05af413caeb25629869aae54,108,31,LIPU-Birdlife Italia,Lega Italiana Protezione Uccelli,3,,9999,
62f4edb13ee5485d8fb597e558fd1e5f,155,42,UNESCO-IHE,Stichting IHE Delft,4,,9999,
62f35b9f4e244b4abf792e4fcc8fc3f4,57,22,EEIGROUP,EEIGROUP European Economic Integration & Governance,2,,,3600
62f343ea9a4f408e947c225e9447e026,82,22,BZV,Der Backzutatenverband e.V.,2,,,25000
62ec893d9df44869be55fe38d9b588fd,75,21,MGEN,Mutuelle Générale de l'Education Nationale,2,,9999,
62eacbe5ecfb4cae89e46b9ca373ca89,85,31,IED,Institute of Entrepreneurship Development,3,,9999,
62e4f0b9c4064b03a9a29e9f47ce47a0,155,31,WECF,Women in Europe for a Common Future,3,,9999,
62e30cf8ffc547609b2d78b22da82290,82,51,OSMTH,OSMTH - Souveräne Templer-Komturei in Mönchengladbach c/o Dr.Leo Fiethen,5,,9999,
62dcf9ffbc264113ad46b9bbdee7d37d,21,13,,Inter Management,1,,9999,
62cc83ea26924c2fa5a47925398b63c9,74,31,FIMECC,FIMECC Ltd.,3,,9999,
62cad71219c7474aae3d313148517720,75,31,,Avise,3,,9999,
62b1cd916dc74d589b51d5d68f185f0b,233,42,KCL,King's College London,4,,9999,
62a5bf495f6148aeb546cb94c1879988,82,22,EUROMOT,European Association of Internal Combustion Engine Manufacturers - EUROMOT,2,100000,199999,
62a57d208ac34afd9cfe7aa71b2b9954,21,,,"Gorenje gospodinjski aparati, d.d.",,,,
62951c9811104925869b2d54a73286de,180,21,MICROEL,MICROELECTRONICA S.A.,2,,9999,
62937cffaa0b4dca80763020bc0f62d9,82,31,DJV,Deutscher Jugendschutz-Verband,3,,9999,
628af7c52c114a4b9bc7b827f71a1758,82,42,ZBW,ZBW - Leibniz Information Centre for Economics,4,,,
628af7c52c114a4b9bc7b827f71a1758,82,42,ZBW,ZBW - Leibniz Information Centre for Economics,4,25000,49999,
628570118b1846eb8299dd4fd1ddd8e5,21,22,IVF,International Video Federation,2,200000,299999,
627fc143935f433eb8d3ee8b69c753fb,201,62,UKB,Univerzitná knižnica v Bratislave,6,,9999,
627c660be07441c3ad489aea4ec15aa3,75,21,,AMUNDI,2,100000,199999,
62779c9c193a445fb9c20e84ce239ce8,82,22,DeSH,Deutsche Säge- und Holzindustrie Bundesverband e.V. (DeSH),2,,9999,
6272ae561e364f5db100c318161dcb20,75,31,INRC,Institut National de la Relation Client,3,,,
62673903cb444960a7bb25e2ce2bcc94,82,21,SAG,Siemens AG,2,,,3230169
625b13a4a6194485917410e70cecff64,233,22,L.I.F.E,Low Impact Fishers of Europe,2,,,
625106fd49c14c1f8cac93dd5eaa1ba4,21,13,,Third-i bvba,1,,9999,
62432cef03fd43acade05aef19b0d01d,233,31,,Association of McKenzie Friends,3,,9999,
6242f12fdb0043ca885cedc3e4e75330,21,22,CEI-Bois,European Confederation of Woodworking Industries aisbl,2,,9999,
62427fcbaab8464a823f2ae49c8ef408,21,13,Belisarius,"Integrating Technology, IP & business models",1,,9999,
6228436ea5854a74957c6c95feba1b78,21,22,AEA,ASSOCIATION OF EUROPEAN AIRLINES,2,,9999,
6216b9a131bb450f8d21068b158d0535,209,22,FECOPPAS,FEDERACIÓN DE COFRADÍAS DE PESCADORES DEL PRINCIPADO DE ASTURIAS,2,,,50000
621244f5e3e44ea98538e1365d95f94d,233,21,LME,London Metal Exchange,2,10000,24999,
620e426ffdfd4c09830a6a4c9d8fdc2e,234,21,,"Delta Air Lines, Inc.",2,25000,49999,
6203040884884b7288e3d57e2b038f77,74,11,,Rewheel,1,,9999,
6202e86655f040008a1381c568a070c4,209,21,MGR,"MAGNESITAS DE RUBIAN, S.A.",2,100000,199999,
61f4133205cf47609aa6045816690815,215,31,,Stiftung Globility Circle,3,10000,24999,
61eb6453bffd4539bcbe70a8db8d8572,215,21,,GovFaces SA,2,,9999,
61e99f665b1d4f51a1de54a1ae0416e2,155,61,IPO,Interprovinciaal Overleg,6,,9999,
61de1fd73a0b4cddb93cf37d881f2d8d,155,22,NAJK,Nederlands Agrarisch Jongeren Kontakt,2,,9999,
61dc8ec726044a64ac0ff86eab7422d2,176,21,POLPX,Towarowa Giełda Energii S.A. / Polish Power Exchange S.A.,2,,9999,
61daed5dd3a748848abb97c9c3631ba7,215,21,PMI,Philip Morris International Inc.,2,1250000,1499999,
61d69c4174664b2d910b983518b70454,21,31,EAVI,European Association for Viewers Interests,3,,9999,
61c5a554956143aa85109f7ba3ee8069,75,11,CVE,Club des Voitures Ecologiques / Green Car Club,1,,9999,
61aa724c4529433787316e894c529370,75,22,CECOD,Comité de fabricants européens d'installation et de distribution de pétrole,2,25000,49999,
61a4b1bc3ac94462a2fd809265744c82,82,11,GSR Services,GSR Services GmbH,1,,,130000
61803acfdfb440c58f51912ca601f7d2,21,31,ECDN,EUROPEAN CONSUMER DEBT NETWORK TO FIGHT AND PREVENT OVERINDEBTEDNESS,3,,,20000
6174d4a985994cf1a2ac3ea18b2124f0,21,22,ACCIE,Association of Credit Card Issuers in Europe,2,,,
6170ffcadc164aafa61f0bac5ec821c8,233,21,PWCME,Pentwater Capital Management Europe LLP,2,,9999,
61704a7f5e7b4a6cbdec9ee4382a9d7b,180,31,AH,Asociatia Heidenroslein,3,,9999,
616e291c3c2a422cae8eb80887567ade,233,31,NPLD,Network to Promote Linguistic Diversity,3,,,333835
6161f8a619bd4f299f6f3aa0dbb98e80,21,31,SFF vzw,Sea First Foundation vzw,3,,9999,
615be2d7e3a843f3a220e9aff7dd2597,21,31,UIPI,Union Internationale de la Propriété Immobilière - International Union of Property Owners,3,,,120000
6153018afbac4cc2afe684b3f0da5982,75,22,EFJ,EUROPEAN FEDERATION OF JEWELLERY,2,,,10000
61457e10cf904f528da7876d40ac0714,108,24,COREPLA,Consorzio nazionale per la raccolta il riciclaggio e il recupero degli imballaggi in plastica,2,10000,24999,
61400013a1994c8cb605c00dfc58844e,111,22,JRAIA,The Japan Refrigeration and Air Conditioning Industry Association,2,,,386051
61387358125f475cbd94ea7bed8b48ac,99,31,BKNSZ,Budapest-környéki Népfőiskolai Szövetség,3,,9999,
6137d835788844c88cc4f97ca234791a,54,11,,VLAHOVIC GROUP LLC,1,,9999,
6136655cd1184701bfe653dd6a8a2b8a,209,22,OPAGAC,Organización de Productores Asociados de Grandes Atuneros Congeladores,2,,9999,
61265ddc4f314a03bd1c9f67c7b0398d,75,21,,dmd Santé,2,,,0
611f528cf9f24635a29e4d9eb42f82cf,82,41,DataCite,DataCite,4,,9999,
6111085c9bb543b1acabd96613aea87c,75,31,Energy Cities,Energy Cities,3,,9999,
610a21e39f6d478b84019b774c2c07a9,21,31,EEIP,Energy Efficiency in Industrial Processes,3,,9999,
60f752995241450d8b5be7eb04e16be5,99,22,HOE,National Association of Recyclers,2,,9999,
60edd8d91f554adfac8cd1507198441a,108,42,GAFM & IBS & AAPM,GAFM Global Academy of Finance and Management Exam Center,4,,9999,
60e8f13b2df247319eb4bb9f1e03b3cb,75,22,ADBU,Association des directeurs et personnels de direction des Bibliothèques Universitaires et de la documentation,2,,,0
60d3c1b4afe345ea82a1d3d88480fb33,75,22,AFEP,Association Française des Entreprises Privées,2,400000,499999,
60cf45f0a8384ceb9c7ed790789a78d6,82,31,sculpture network,sculpture network,3,50000,100000,
609e0aff0b4d4c4d9bd93c5ea4bbe2ca,233,21,Bupa,The British United Provident Association Limited,2,,9999,
6092b03e7105428cb513e9e249d5c4d7,75,22,FEVS,FEDERATION DES EXPORTATEURS DE VINS ET SPIRITUEUX DE FRANCE,2,,9999,
608e1e918bf34d2a90083f2b23f1adb0,21,22,CIBE,International Confederation of European Beet Growers,2,,,50000
6072991c3d354812b50a0712bbdd2bca,105,13,none,The Skill Set,1,50000,99999,
606b8435583849d1a1d1f0d60a099cab,14,61,INTERACT,INTERACT Point Vienna,6,,9999,
606838b0186944cab5725c861f6e40ea,58,22,SIZI,"Zájmové sdružení právnických osob, Interoperabilita železniční infrastruktury",2,,,12000
60611ed334eb400a8ca59a04cdb3359f,214,21,Volvo Cars,Volvo Car Corporation AB,2,300000,399999,
60550eb9a4004ec1be4213f2a71a00ca,75,22,SYNALAF,Syndicat National des Labels Avicoles de France,2,,9999,
603fd244e5a84f4e9ae2d59027eb8634,155,21,VHBV,Vitol Holding BV,2,10000,24999,
6031de9551da433e91c8cbd2ddebd8d4,75,22,MOUVES,Mouvement des Entrepreneurs sociaux,2,25000,49999,
60308bca8f9d4d3a9584652c33a35367,82,31,BUND e.V.,"Bund für Umwelt und Naturschutz Deutschland e.V. , Friends of the Earth Germany",3,,9999,
602cb56acaff4d15a526e44d261c1a31,234,21,MSD,"MSD (Europe), Inc. (Merck Sharp & Dohme)",2,900000,999999,
602a724decb8487a8e9182c0073e542c,21,,,TÜV SÜD AG,,,,
6024414e8e7d48c9876a939d34232ec0,21,22,ACCIS,Association of Consumer Credit Information Suppliers,2,50000,99999,
601d646b993a49538f9694e7e28c93ae,209,11,ENT,"Serveis de Suport a la Gestio, S.L.",1,,9999,
601beff56fff4a889c5e7b8a4dcf72aa,75,22,ORTHONGEL,Organisation des producteurs de thon tropical congelé et surgelé,2,200000,299999,
6017fce661974948beee29ac5444a4d3,234,21,BLK,BlackRock,2,1250000,1499999,
601272f32bcc4723ad2ba87b83f9572e,82,41,SWP,Stiftung Wissenschaft und Politik,4,,9999,
6007d4f575ff45a68c921559b224de14,21,22,VBO / FEB,VERBOND VAN BELGISCHE ONDERNEMINGEN / FEDERATION DES ENTREPRISES DE BELGIQUE,2,400000,499999,
6003842ab851423590144bc5b63cdec7,233,22,IUAI,International Union of Aerospace Insurers,2,,9999,
60022acbff7e40a69070d4477658446a,21,11,C4T,customs4trade,1,9000000,9249999,
5ffb9131ff8d4e94951eeff68a24442a,209,22,IECA,Instituto Español del Cemento y sus Aplicaciones,2,,9999,
5ff54f63ada34a38a3384ee4b90358c6,127,22,FDA,Fédération des Artisans,2,,9999,
5fe9b766e9604516a4150ba04960fc36,21,21,SAA,Society of Audiovisual Authors,2,300000,399999,
5fe8c7cbd6db4b9985091c42c1759196,233,21,,Rolls-Royce plc,2,1500000,1999999,
5fe26d61f2f14bf3ae90da1dadc4f146,226,41,HASEN,Hazar Strateji Dernegi,4,,9999,
5fdca1e3fee24f068351c4a9212fea5b,108,21,,ERG spa,2,,9999,
5fdbac933f5845ceb5df99ae83b9d990,155,22,INBA,Irish Netherlands Business Association,2,,9999,
5fc48d428e684cab9b7257d6bb9af501,21,22,SNE,Specialised Nutrition Europe,2,,9999,
5fbb00ad0f2a481680a47eec67d9e475,75,12,EA,ELEA AVOCAT,1,,,0
5fad9179ea214a1e97dbb3b6175be4d6,214,22,SRF,Svenska Resebyråföreningen,2,,9999,
5fabf3de4fb9451480617aff065f3a65,21,22,VVBAD,"Vlaamse Vereniging voor Bibliotheek, Archief  & Documentatie",2,,9999,
5fa46c00f61449b0a3f8308759db8c41,82,31,DOSB,Deutscher Olympischer Sportbund,3,,9999,
5f951cec641e4ee69ff46d00a3be68cf,233,21,LCH.Clearnet,London Clearing House Clearnet,2,,9999,
5f8cb76ab3ce4195b826f14fa52fcf4e,108,22,Assomet,Associazione Nazionale Industrie Metalli non Ferrosi,2,,9999,
5f88c730f4704a6ba0a89f6bfc8f4a01,75,42,AEFLib,Association Européenne des Facultés Libres,4,,9999,
5f7c5e60632f423480b2ce1af0a4b143,82,31,WMDE,Wikimedia Deutschland e.V.-Gesellschaft zur Förderung freien Wissens,3,,9999,
5f7bd1315ae646368d01f0cc55e05f5d,108,24,TGI,TRIUMPH GROUP INTERNATIONAL,2,,9999,
5f7a8c069a67450db551b719238d84bc,21,31,Car-Pass,Car-Pass asbl,3,,,50000
5f79dc73e000404db0be0a37c47bd553,82,22,BWGV,Baden-Württembergischer Genossenschaftsverband e.V.,2,,9999,
5f7564a71a7541f991af5f475843269c,59,22,SPT,The Association of Danish Cosmetics and Detergent Industries,2,,9999,
5f716dd136004c4385fe1bd44dabf6ee,82,22,VS in ver.di,Verband deutscher Schriftsteller in ver.di,2,,,3500
5f6b9fb0539143aeadf651e7f6e24037,108,21,CDP,Cassa Depositi e Prestiti s.p.a.,2,100000,199999,
5f5b678b51eb4dcf8f47e7011e0fe7fd,176,31,Panoptykon,Fundacja Panoptykon,3,,9999,
5f4ff825fbe741e29f57f28d6b879fea,21,22,G.E.B.,Groupement Europèen de Banques,2,,9999,
5f469c97950e47ed9800601f84d6a41a,59,22,BRA,BioRefining Alliance,2,100000,199999,
5f378bd5136c42978c4d2243a6c098a2,21,42,,Diplomatic Corps Institute,4,10000,24999,
5f2b807aebe54083afad7dca3e43a6f5,155,31,NM,Natuurmonumenten,3,,9999,
5f221dfcee544d83b8988393f3c290d9,209,24,REDER,Red Estatal de Desarrollo Rural - LEADER España,2,,9999,
5f197d700d5d4080ba355d4c5617b089,209,11,ACH Cambre,ACH Cambre,1,,9999,
5f1020fe498e40ca9f53730030c3ca82,21,11,MQR,MAQASSAR,1,,9999,
5f0f7a92dded400d83ff2f36600ec22f,75,22,EQUAL,European Quadricycle League,2,50000,99999,
5f0eb935563746429bd65f10de46918f,165,22,NHO MD,Federation of Norwegian Food and Drink Industry,2,,9999,
5f0c3b3c246c408298bea31684e8c281,21,31,IDF Europe,International Diabetes Federation European Region,3,,9999,
5f02f5399aba46fba35dda95e2e7e292,82,22,BNLD,Berufsvereinigung der Naturwissenschaftler in der Labordiagnostik,2,,9999,
5ef7982222994c06a082a82f8686ceca,75,11,,Europolitis,1,100000,199999,
5ef7982222994c06a082a82f8686ceca,75,11,,Europolitis,1,100000,199999,
5ef53cb2331b4f039de7711004ddd696,82,21,EnBW,EnBW Energie Baden-Württemberg AG,2,,,990000
5eededc23296485aa91de0ccc93ee500,21,22,CEC,Confédération Européenne des Cadres,2,10000,24999,
5eeb7c89875b4134b5ffedcb9989c869,21,13,,Hans Erik Lindebo,1,,9999,
5ec619f99974475885ae2aa388738762,21,11,ZAZ,Zaz Ventures SPRL,1,100000,199999,
5ec51daea8424410b06bd40c08ded706,21,21,VBSA,Vodafone Belgium SA,2,1000000,1249999,
5eba76da6f7847eabb9bacc12e3ceda0,233,31,,The NHS Confederation,3,10000000,,
5eb99738c4de4385b1b6a62d83950e47,233,22,,British Brands Group / The Brands Group Ltd,2,,9999,
5e9c2df120b94070b42ac0ce5fe13d1c,30,22,CNA,Brazilian Confederation of Agriculture and Livestock,2,10000,24999,
5e9b370777f645d2a52b867fa0afaf8a,21,22,FEBIAC,FEBIAC,2,,9999,
5e9909a0db59499e8fbe86d28eac6515,59,21,DANSKE,Danske Bank,2,200000,299999,
5e8e5c8441f34741a35abd7cf97fa83e,21,31,BDVA,Big Data Value AISBL,3,,,
5e7e108e5cab4a43849b9b895ad7bf12,21,41,,Bruegel,4,,9999,
5e7c4928a8a243a89054b13288695ef5,233,31,P&P,People & Planet Student Activities Limited,3,,9999,
5e7982f95e2b4d7cbed87333094649ac,21,22,Bio.be,Bio.be,2,,9999,
5e78ff9dd9bf42d2849d940a8a2809ef,234,31,TEDX,The Endocrine Disruption Exchange,3,,9999,
5e6e796361d14c13afc4d095f81ab3e2,108,41,FEEM,Fondazione Eni Enrico Mattei,4,,9999,
5e65c2c710ba424bba6f99cf5090ac18,21,31,TP Organics,European Technology Platform TP Organics,3,50000,99999,
5e5d612fd00046fb996db88b95dcd438,75,11,,ALERI CONSULTING GROUP,1,,,
5e534f1203f14c99b78aea3ad3315c80,155,21,LYB,LyondellBasell Industries N.V.,2,,9999,
5e5325d3141041e39a5fa5751832d074,155,24,FEDECRAIL,European Federation of Museum & Tourist Railways,2,,9999,
5e4af323f3324c2880a25525ee474507,58,11,,"EPA Consulting, s.r.o.",1,,,36000
5e3d69a8754744068f5936b6686707c7,75,31,RAC-F,Réseau Action Climat France,3,,9999,
5e325526c1194b98a7f96f6a91038fb3,21,31,OWW,Oxfam-Wereldwinkels vzw,3,,9999,
