status,unregistered,ec_representative,created_at,updated_at,date,participants,location,ec_org,cancelled,deregistered,id,subject
active,,Commissioner Marianne Thyssen,2015-05-20T00:05:30.187768,2015-09-28T01:02:19.818569,2015-05-12T00:00:00,Europäisches Zentrum für Arbeitnehmerfragen(199ed8d228db4745bdd312b853d30228),Brussels,,False,,7b15568be8ee61cad2caaae70696d03f,European social dialogue
active,,Stefaan Hermans Julie Fionda,2015-05-20T00:05:30.240208,2015-09-28T01:02:19.858327,2015-05-19T00:00:00,Deloitte Services & Investments(4b6d53cf15fb4fe6aaa094045cdfdd91),Brussels,Cabinet members of Commissioner Marianne Thyssen,False,,ee29dc79f502f43229c6dd439a5b4586,Employment and EURES
active,,Tom Tynan,2015-05-20T00:05:30.366507,2015-09-28T01:02:19.963739,2015-04-27T00:00:00,Przedsiębiorstwo Produkcyjno-Hanlowo-Usługowe Laktopol sp. z o.o.(8894757fe6f34cad837d5b4aa6e1f5b9),Brussels,Cabinet members of Commissioner Phil Hogan,False,,ee6e283bb285e229c37d4d9b9b65ab17,Problems faced by the dairy production sector.
active,,Commissioner Jonathan Hill,2015-05-20T00:05:30.415969,2015-09-28T01:02:20.020401,2015-04-30T00:00:00,European Federation of Building Societies(4883439aabc74f99971072c28cdb5139),Brussels,,False,,ffca6a9c71660e7339c2b4d2755e47e3,Capital Markets Union
active,,Lee Foulger,2015-05-20T00:05:30.464923,2015-09-28T01:02:20.075452,2015-05-07T00:00:00,European Association of Co-operative Banks(791ee5239a2546a0acfbb6d7d0363082),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,e3b12e4bee76e65424787bbc033aefab,Markets in Financial Instruments Directive II/Basel
active,,Lee Foulger,2015-05-20T00:05:30.505906,2015-09-28T01:02:20.120145,2015-05-05T00:00:00,Chamber of Commerce of the United States of America(8856cdd0aa9a45678b264f93ac908f16),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,9f5758d60c985f3ffb2742bdc0262c48,Capital Markets Union
active,,Lee Foulger,2015-05-20T00:05:30.570926,2015-09-28T01:02:20.169252,2015-04-28T00:00:00,"Koch Companies Public Sector, LLC(c5b175d523a6421ab646d49bc7b5848c)",Brussels,Cabinet members of Commissioner Jonathan Hill,False,,35c3da109bc7aa326ab03e87fff9c25c,Energy markets/financial regulation
active,,Lee Foulger,2015-05-20T00:05:30.617239,2015-09-28T01:02:20.226607,2015-04-23T00:00:00,Fidelity Worldwide Investment(4f010799a2d74bd8835662d438be31e6),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,88ba77edcc4e90e09fbb987d042ab62a,Capital Markets Union
inactive,,Director-General Robert Madelin,2015-05-20T00:05:30.947374,2015-06-12T01:00:13.440078,2015-05-12T00:00:00,Sky plc(8d6931b2424c43e8891712f31019d761),Brussels,,False,,22870720b10163dc8efe2be3bc5ddcde,DSM
active,,Marjeta Jager Jocelyn Fajardo,2015-05-20T00:05:30.712744,2015-09-28T01:02:20.298519,2015-04-30T00:00:00,3M(e981c0adc1da4c6594be8187ee48676c),Brussels/BE,Cabinet members of Commissioner Violeta Bulc,False,,22224b4c9a999ae5e2c8e41c5dc6ac1b,3M - Road Satety
inactive,,Kaius Kristian Hedberg Fabrice Comptour,2015-05-20T00:05:30.764214,2015-07-06T16:52:15.057618,2015-02-25T00:00:00,Nokia(00f47632f309491a8dbb43a3518854fe),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,367bdb884ea942553f9cc331c5f88197,Patents
inactive,,Baudouin Baudru,2015-05-20T00:05:30.324441,2015-06-01T01:23:39.329775,2015-04-28T00:00:00,EUROPEAN TRADE UNION CONFEDERATION(98893fe0d2554088b253b817a47f535b),Strasbourg,Cabinet members of Commissioner Marianne Thyssen,False,,75051da9fde314f53ea3285dfcda4d91,Occupational Health and Safety
active,,Kaius Kristian Hedberg Rolf Carsten Bermig,2015-05-20T00:05:30.810891,2015-09-28T01:02:20.352407,2015-01-23T00:00:00,BUSINESSEUROPE(4455ab5dd3eb4f4493998d02bd3150b7),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,1f1946539b9054ab76877aca46ed0c8e,Industrial Policy
inactive,,Kaius Kristian Hedberg Agnieszka Drzewoska,2015-05-20T00:05:30.863198,2015-07-06T16:52:15.177083,2015-01-13T00:00:00,Alber & Geiger(43b9fc6257674e09a2de938b1396a0c5),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,83e0a742c990bda35881269a83a24f34,Gambling
inactive,,Director-General Robert Madelin,2015-05-20T00:05:30.897015,2015-07-06T16:52:15.234008,2015-05-13T00:00:00,Michel Kains Law Offices(5c7728dd3e2740219dcf3552907b5785),Brussels,,False,,63b785c3b28ce096747392f0bc560b5d,Copyright
inactive,,Nele Eichhorn Maria Asenius,2015-05-20T00:05:30.025524,2015-07-06T16:52:14.176733,2015-05-13T00:00:00,The EMEA Satellite Operators' Assocation(ec74b47cbd98471e95d5d34b7b35f151),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,9c17b5489ba082d5d04f9038c1f6a7f5,Open market policy
inactive,,Maria Asenius Christian Burgsmueller Joakim Larsson,2015-05-20T00:05:30.108437,2015-07-06T16:52:14.255907,2015-01-29T00:00:00,,Brussels,Cabinet members of Commissioner Cecilia Malmström,False,aktion ./. arbeitsunrecht Initiative für Demokratie in Wirtschaft und Betrieb e.V.(415610015308-87),646b64d009ad6f80e98e51ebbed8c7fe,TTIP
inactive,,Maria Asenius Nele Eichhorn,2015-05-20T00:05:30.065177,2015-06-06T01:35:31.110694,2015-03-24T00:00:00,The British Chambers of Commerce(c14c7b6adf1946de92d2c72fa6875aa2),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,5d8248973551094e7f06ff489ef3c9c2,UK & Trade in general
active,,Miguel Ceballos Baron,2015-05-20T00:05:29.973007,2015-09-28T01:02:19.606029,2015-05-19T00:00:00,Dow Europe GmbH(aeeb1e43b7b2459d9ff563e8b0df6ced),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,f1e8018459e08ee1e3876b848183c36a,Chemical sector and trade agenda
inactive,,Inge Bernaerts,2015-05-20T00:05:30.284243,2015-06-06T01:35:31.422493,2015-05-18T00:00:00,International Federation of Actors(9120ff2d5bd54ab68163d0d0d65c75d4),Brussels,Cabinet members of Commissioner Marianne Thyssen,False,,a620782665a23b684c7e3f20f921313f,collective agreements
active,,Irena Andrassy,2015-05-20T00:05:30.150070,2015-09-28T01:02:19.776527,2015-05-13T00:00:00,Stichting PSI-Europe(7386fe1738084179a7a8bbca995feff7),"Brussels, Belgium",Cabinet members of Commissioner Neven Mimica,False,,6965fcde3eed9276274f7d67c486c86e,EU development cooperation priorities; EU position for post-2015 agenda; EU development aid and funding mechanisms
inactive,,Telmo Baltazar,2015-05-07T23:07:04.313405,2015-07-06T16:50:02.746718,2014-12-09T00:00:00,,"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,Swedish Recycling Industries Association(646544415009-14),2f6efae282ad09b9ac83661e1eabfdfb,Energy Union / Circular economy
inactive,,Vice-President Maroš Šefčovič,2015-05-07T23:07:09.095412,2015-06-01T01:22:14.878390,2015-03-18T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),Brussels,,False,,bf73889761ded8d20f9ad6332e8cba15,"Energy Union, general EU issues"
active,,Arianna Vannini,2015-05-07T23:07:06.675923,2015-09-13T01:44:25.803895,2015-01-12T00:00:00,Edison Spa(a5dc2ac8995a41c8a3da7c7a3e1e54fd),Brussels,Cabinet members of High Representative/Vice-President Federica Mogherini,False,,4edd420e4f17eae274a646bb0dd0e07b,The importance of the Juncker Investment plan for the energy sector
active,,First Vice-President Frans Timmermans,2015-05-07T23:07:04.815743,2015-09-13T01:44:19.466987,2015-03-18T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),Brussels,,False,,365f50338b84fe2432fb8a648e2e3271,Better regulation and TTIP
active,,Julie Fionda,2015-05-20T00:05:30.306307,2015-09-28T01:02:19.916722,2015-05-05T00:00:00,cabinet DN consulting sprl(2a6aebbbb5ba419d81b6830fd53e8bd7),Brussels,Cabinet members of Commissioner Marianne Thyssen,False,,fb98408cf0a94fffba0d63dbc28c98d2,Skills and vacancy forecasting
inactive,,Pauline Rouch,2015-05-07T23:07:04.509507,2015-07-06T16:50:03.550407,2014-12-01T00:00:00,,Brussels,Cabinet members of President Jean-Claude Juncker,False,SACD / Société des Auteurs et Compositeurs Dramatiques(756044113057-73),d2c62e544d1ba66bdf4b8dd912e04b34,Meeting with SACD to discuss audiovisual author rights
active,,Cristina Rueda Catry,2015-05-20T00:05:30.397934,2015-09-28T01:02:19.993974,2015-04-23T00:00:00,Foro Mundial sobre el Acceso a la Tierra y a los Recursos Naturales(3af73919ac814277a4e32ec53e7fa0fa),Brussels,Cabinet members of Commissioner Phil Hogan,False,,3b68a901f24a61aec5e0df4a4e078fad,Presentation of World Forum on Access to Land (WFAL) event to take place in India or in Brazil in February 2016.
inactive,,Maria Asenius Nele Eichhorn,2015-05-20T00:05:30.046597,2015-06-01T01:23:39.005883,2015-05-07T00:00:00,Siemens AG(62673903cb444960a7bb25e2ce2bcc94),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,140ac757dfa220b0bc666fc439292992,Anti-dumping duties GOES
active,,Nele Eichhorn,2015-05-20T00:05:30.003793,2015-09-28T01:02:19.639140,2015-05-19T00:00:00,UNITEE AISBL(19b223acd82545e195f2c272ed6f3baf),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,6fab285e1187aef146f7275ebcc6204d,Overview of UNITEE´s activities
active,,Commissioner Jonathan Hill,2015-05-20T00:05:30.437543,2015-09-28T01:02:20.055149,2015-01-23T00:00:00,London Stock Exchange Group(5c46c97f2f9044f2bb01c278e2bae69a),"London, UK",,False,,c037d7d13dfec3c9bbf0cf314090dc01,Financial Services Policy
inactive,,Director-General Robert Madelin,2015-05-20T00:05:30.927142,2015-07-06T16:52:15.270556,2015-05-13T00:00:00,World Federation of Advertisers(b55e6f27fd97466891661a2d1534d547),Brussels,,False,,960faac422099911c1d8489392bf53d6,AVMSD
active,,Liene Balta,2015-05-07T23:07:06.025679,2015-09-13T01:44:23.386035,2015-03-05T00:00:00,Ofcom(80ad5010d86c4ab3a929a60409fe4935),"Berlaymont, Brussels",Cabinet members of First Vice-President Frans Timmermans,False,,84c8e945021117a193465fc6c86fa0fd,Exchange views on digital single market
inactive,,Sara Nelen,2015-05-07T23:07:05.630256,2015-06-04T01:50:53.221906,2015-04-21T00:00:00,,BERL 8/275,Cabinet members of First Vice-President Frans Timmermans,False,LEXMARK INTERNATIONAL(742233615262-63),b8b2f62357210a35ff5c078bd4c733ee,Circular Economy
active,,Lee Foulger,2015-05-20T00:05:30.479930,2015-09-28T01:02:20.096582,2015-05-07T00:00:00,International Swaps and Derivatives Association(5879842ab3da4421ab19750055ddb451),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,b9ada783ae207202d45aa48d74b5c5df,Capital Markets Union/Markets in Financial Instruments Directive
active,,Lee Foulger,2015-05-20T00:05:30.535448,2015-09-28T01:02:20.142951,2015-04-29T00:00:00,European Association of Corporate Treasurers(95b6a5c515674242b6eadb8f8c0d9ca2),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,29b54b40f3b845411ef943f5e0cc7247,Capital Markets Union
active,,Lee Foulger,2015-05-20T00:05:30.589993,2015-09-28T01:02:20.198250,2015-04-27T00:00:00,Association Française des Marchés Financiers(be5dfadc61354a3a9a6fb51bbf580806),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,fdc83d2d646cb417930546eaa51aa1cd,Markets in Financial Instruments Directive II
active,,Lee Foulger,2015-05-20T00:05:30.658695,2015-09-28T01:02:20.256499,2015-04-16T00:00:00,British Bankers' Association(13c5a434e5a04e428a83491c7199bd47),Brussels,Cabinet members of Commissioner Jonathan Hill,False,,c3c1cc204296b87a481e493982583e97,General financial services
inactive,,Rolf Carsten Bermig Kaius Kristian Hedberg,2015-05-20T00:05:30.744804,2015-07-06T16:52:15.019339,2015-02-26T00:00:00,International Confederation of Inspection and Certification Organizations(e89a608fa95e41ff964f76b1da67cf35),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,2e9b728f3ec2f5ec9a0676b58afcfd80,Introductory meeting
inactive,,Agnieszka Drzewoska Kaius Kristian Hedberg,2015-05-20T00:05:30.793747,2015-07-06T16:52:15.099203,2015-02-18T00:00:00,Fortum Oyj(c7aff4f668bf44fab5f07148cae6a656),"Berlaymont, Brussels",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,8f6aa6add74037961f3084e531f6b5b7,Hydroelectric Concessions
inactive,,Director-General Robert Madelin,2015-05-20T00:05:30.977343,2015-07-06T16:52:15.328476,2015-05-12T00:00:00,CAISSE DES DEPOTS(d6cfd4939af841b9beaac2d0d74e082b),Brussels,,False,,b4d6c3e17ca01c3ac772c8f04f97c70b,"ESIF, EFIS and DSM"
active,,Antoine Kasel,2015-05-07T23:07:02.630377,2015-09-09T01:41:52.427893,2015-03-24T00:00:00,"ARCTURUS GROUP(a0da9d2b83be4318a83d75428757d3e8), European Federation of Food, Agriculture and Tourism Trade Unions(d53e6c7048984da1b296ddf578776f76), Gewerkschaft Nahrung Genuss Gassstätten(b35f71fb3a2b46bda55072c708fa7a38), European Federation of Public Service Unions(d6b4800b2ba340dfa7807827d05419f1)","Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,Service Employees International Union(509557415718-13),7dcc310c6619f244b69a13fbee9af7af,Tax Transparency Package
inactive,,Juraj Nociar,2015-05-07T23:07:09.664320,2015-06-04T01:50:59.796603,2015-03-31T00:00:00,,"BERLAYMONT, Brussels",Cabinet members of Vice-President Maroš Šefčovič,False,wartsila corporation(012464715142-75),9a2681b18547046ca8d32858e9492ddf,Energy Union
inactive,,Commissioner Marianne Thyssen,2015-05-20T00:05:30.220186,2015-06-01T01:23:39.211561,2015-04-28T00:00:00,EUROPEAN TRADE UNION CONFEDERATION(98893fe0d2554088b253b817a47f535b),Strasbourg,,False,,6ac5d2de582ee5c7045db3e11062a915,Occupational Health and Safety
inactive,,Tom Tynan Peter Power Cristina Rueda Catry,2015-05-20T00:05:30.345001,2015-06-01T01:23:39.366258,2015-04-30T00:00:00,"Association de l'Aviculture, de l'Industrie et du Commerce de Volailles dans les Pays de l'Union Europeenne asbl(a609bcc1f5b543e099fab4d24f7206fb)","Brussels, Belgium",Cabinet members of Commissioner Phil Hogan,False,,de30aab146b7de278e622589099185fa,Challenges for the poultry meat industry
inactive,,Desiree Oen,2015-05-20T00:05:30.696635,2015-06-01T01:23:39.643665,2015-05-19T00:00:00,International Road Transport Union Permanent Delegation to the EU(55b7a24300b94595b190e8512e949aa8),Brussels - Belgium,Cabinet members of Commissioner Violeta Bulc,False,,aaa787844891ab35b40da4215edc9a64,transport
inactive,,Arunas Vinciunas Nathalie Chaze,2015-05-20T00:05:30.170096,2015-06-19T01:02:15.166815,2015-04-30T00:00:00,Cooperativas Agro-alimentarias de España(9ad6c88b8fa64562a85acdae6a84e9c9),"Brussels, Belgium",Cabinet members of Commissioner Vytenis Andriukaitis,False,,1c7ecf1f9d0e2f1cfda45ef66ab99bee,Plant diseases
inactive,,Fabrice Comptour Kaius Kristian Hedberg,2015-05-20T00:05:30.844051,2015-06-01T01:23:39.817074,2015-01-20T00:00:00,Google(df2cd4a7e0844b73b0ae147aa9c830f1),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,5ce71bc91bb3a1cdb41f91d79b962819,Future of the Information Society
inactive,,Kaius Kristian Hedberg Agnieszka Drzewoska,2015-05-20T00:05:30.881811,2015-06-01T01:23:39.898708,2015-01-13T00:00:00,Alber & Geiger(43b9fc6257674e09a2de938b1396a0c5),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,60abac904ff8d73fd88ccdc87c52edb8,German Gambling Laws
inactive,,Angelina Gros Tchorbadjiyska,2015-05-07T23:07:06.887360,2015-06-04T01:50:55.771209,2015-03-23T00:00:00,,BERL,Cabinet members of Vice-President Kristalina Georgieva,False,Transparency International - Bulgaria(818996816692-05),e3df4afe63aef743f2dd024f42de5dcb,Meeting with Transparency International Bulgaria
active,,Jon Nyman Maria Asenius,2015-05-20T00:05:30.089722,2015-09-28T01:02:19.710441,2015-03-03T00:00:00,"Japan Automobile Manufacturers Association, Inc. European Office(8d92f4d976604e41b06bccdf100231c3)",Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,403ef296d46de99e3be081fbb6515faf,EU - Japan negotiations
active,,Commissioner Neven Mimica,2015-05-20T00:05:30.132105,2015-09-28T01:02:19.748402,2015-05-13T00:00:00,Stichting PSI-Europe(7386fe1738084179a7a8bbca995feff7),"Brussels, Belgium",,False,,0b761f141d3a4b77cf43e50e679decf9,EU development cooperation priorities; EU position for post-2015 agenda; EU development aid and funding mechanisms
active,,Stefaan Hermans,2015-05-20T00:05:30.258942,2015-09-28T01:02:19.881169,2015-05-18T00:00:00,Bundesvereinigung der Deutschen Arbeitgeberverbände e.V.(31be06ac4494410ea8f368effb5450ef),Brussels,Cabinet members of Commissioner Marianne Thyssen,False,,7b08c664a6d4d084d765b382bbe91888,Social dialogue
inactive,,Nele Eichhorn Maria Asenius,2015-05-07T23:07:21.111475,2015-09-16T01:03:08.056549,2015-01-28T00:00:00,ABB(b5a5b303b4cc426c94d5c1ec2f974d7b),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,Mannheimer Swartling Advokatbyrå(139487015474-41),9da905b129e5c3b0aed1689c9446a07c,Anti-dumping investigation
active,,Christian Linder,2015-05-07T23:07:10.462083,2015-09-13T01:44:36.078996,2015-01-16T00:00:00,Business Bridge Europe(4638e94d543a496e8fa49e667015ff94),Brussels,Cabinet members of Vice-President Maroš Šefčovič,False,KIC InnoEnergy(182141815575-65),1191de05d12185385e71a4f86ca7259f,Presentation of KIC InnoEnergy and impact of reductions in H2020
active,,Juho Romakkaniemi,2015-05-07T23:07:13.978723,2015-09-13T01:44:44.519993,2015-03-04T00:00:00,,Brussels,Cabinet members of Vice-President Jyrki Katainen,False,Wärtsilä Corporation(012464715142-75),a20dcd79cc5ff00199391bcb397048de,Shipping and Energy Union
active,,Maria Asenius,2015-05-07T23:07:20.036915,2015-09-13T01:45:01.710650,2015-03-18T00:00:00,,Brussels,Cabinet members of Commissioner Cecilia Malmström,False,LO - The Swedish Trade Union Confederation(03403153759-04),c0ac393143830086a9077b54524524f7,Trade Policy in general and TTIP in particular
inactive,,Commissioner Günther Oettinger,2015-05-07T23:07:17.136798,2015-07-06T16:50:33.118817,2014-12-04T00:00:00,,BERL 9,,False,Mediaset SpA(35278583229-25),6ef15e2e7a907aea90a8945b636d699a,Telecom Single Market/Audiovisual Policy/Copyright/Spectrum Policy
active,,Vice-President Valdis Dombrovskis,2015-05-07T23:07:10.802325,2015-09-13T01:44:37.282480,2015-01-16T00:00:00,,Brussels,,False,Air Baltic Corporation AS(208901115513-06),8580d9bf452d784b40c6ee6c3bcf25e1,Exchange of views
active,,Vice-President Jyrki Katainen,2015-05-07T23:07:12.228267,2015-09-13T01:44:40.530285,2015-03-19T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),Brussels,,False,,769fd193206f6369cd592f020bd9f864,Investment Package and SMEs
active,,Silvia Bartolini Maria Cristina Lobillo Borrero,2015-05-07T23:07:23.907988,2015-09-18T01:01:52.783930,2015-03-10T00:00:00,Edison Spa(a5dc2ac8995a41c8a3da7c7a3e1e54fd),"Brussels, Belgium",Cabinet members of Commissioner Miguel Arias Cañete,False,,b0aaad46fec2095ab9f6e8bb471e517e,Internal Energy market
active,,Vice-President Jyrki Katainen,2015-05-07T23:07:12.702965,2015-09-13T01:44:41.874743,2014-12-01T00:00:00,,Brussels,,False,Finnish Innovation Fund Sitra(661245915266-39),635982c2009e2955cd02b65871d52832,"Climate report, renewable energy"
inactive,,Miguel Gil Tertre Edward Bannerman,2015-05-07T23:07:12.860334,2015-06-02T01:37:42.840018,2015-03-25T00:00:00,"UBS Group AG(65b445b144ca45d3a7d3fe0c86d4d311), Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen(c7664c8d25d240398e2e6f4d1100e2ec), Invesco Asset Management Limited(0aeca679f4314d7e8246ce44cef251e3), Lazard Asset Management (Deutschland) GmbH(bb74c627ff0e425bb2de18b3930b27d3), JPMorganChase & Co.(091e832f7f2f4e769e54c17550e992bf), Citadel LLC(afd615e239a8447dae12cce5c852d2b4), Ivy Investment Management Company(beaa6f4f7a1d4be4b9c01c9f3ad3a197), Assicurazioni Generali S.p.A(2b828623ede54c1a8d6305d0e3857134), Discovery Corporate Services Ltd(e0d6ff11e7aa4c8e9c807803efb11171)",Brussels,Cabinet members of Vice-President Jyrki Katainen,False,,3de644dc4ade3cbcd378c9e242867307,Investment plan and EU economic outlook
active,,Jon Nyman,2015-05-07T23:07:20.791999,2015-09-13T01:45:03.553972,2015-02-05T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),Brussels,Cabinet members of Commissioner Cecilia Malmström,False,,399b719e4b04bebf14f5a986aab0ca55,"TTIP and SME's, European Economic Diplomacy"
inactive,,Yvon Slingenberg,2015-05-07T23:07:24.684360,2015-07-06T16:50:45.167580,2015-01-29T00:00:00,,Brussels,Cabinet members of Commissioner Miguel Arias Cañete,False,Ecofys(752071015089-96),3ab6e4b222186dfe6bc9092855468a19,"WORK ON ETS IMPLEMENTATION ASPECTS, ENERGY EFFICIENCY, CARBON PRICING"
active,,Gonzalo de Mendoza Asensi,2015-05-07T23:07:25.851360,2015-09-13T01:45:15.266490,2014-12-10T00:00:00,,Brussels,Cabinet members of Commissioner Miguel Arias Cañete,False,Wärtsilä Corporation(012464715142-75),35a573a658b27d1771bd559423135b82,ENERGY SYSTEM FLEXIBILITY
active,,Commissioner Karmenu Vella,2015-05-07T23:07:26.496436,2015-09-13T01:45:16.885473,2015-02-03T00:00:00,,Paris,,False,Wärtsilä Corporation(012464715142-75),c646feaae1f3b705caae71585da75e03,Blue Growth
active,,Aura Salla,2015-05-07T23:07:14.818470,2015-09-13T01:44:46.983797,2015-02-03T00:00:00,,Brussels,Cabinet members of Vice-President Jyrki Katainen,False,Finnish Innovation Fund Sitra(661245915266-39),671631534299b28839cf1eabe706b718,Investment Initiative
active,,Aurore Maillet,2015-05-07T23:07:27.683159,2015-09-13T01:45:19.460864,2015-02-11T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),Brussels,Cabinet members of Commissioner Karmenu Vella,False,,ff63ffbf3e39e4c431689f474baa781a,Green Economy
inactive,,Eric Mamer,2015-05-07T23:07:17.362467,2015-06-12T00:59:28.386235,2015-03-05T00:00:00,Ofcom(80ad5010d86c4ab3a929a60409fe4935),Brussels,Cabinet members of Commissioner Günther Oettinger,False,,87cda2ffad1264a6af9c24a29525fe92,DSM
inactive,,Aurore Maillet,2015-05-07T23:07:27.050627,2015-06-01T01:22:39.440859,2015-03-25T00:00:00,SURFRIDER FOUNDATION EUROPE(dac81b8bb0fb46b581d68457fb512acc),Brussels,Cabinet members of Commissioner Karmenu Vella,False,,bb935c74aaa312120ca1a33846f81452,Circular Economy
inactive,,Aurore Maillet,2015-05-07T23:07:26.792795,2015-06-04T01:51:22.425609,2015-04-21T00:00:00,,Brussels,Cabinet members of Commissioner Karmenu Vella,False,LEXMARK INTERNATIONAL(742233615262-63),44f9ac402113aa78461af82ec199ff75,Circular Economy
inactive,,Marlene Holzner,2015-05-07T23:07:18.423532,2015-07-06T16:50:35.199715,2014-12-04T00:00:00,,BERL 9,Cabinet members of Commissioner Günther Oettinger,False,Mediaset SpA(35278583229-25),9baea405dfe5edf1e0efe8498160393f,Telecom Single Market/Audiovisual Policy/Copyright/Spectrum Policy
active,,Juho Romakkaniemi,2015-05-07T23:07:13.214021,2015-09-28T01:01:04.702781,2015-03-23T00:00:00,VINCI Concessions(55c9ed0482cf45eeb50dddb13b769de8),Brussels,Cabinet members of Vice-President Jyrki Katainen,False,European PPP Operating Companies in Infrastructures and Services(50329813847-03),10ee1fe9deea00689a9edc0bc2bbf1a8,European Fund for Strategic Investment
inactive,,Pierre Schellekens,2015-05-07T23:07:25.826432,2015-07-06T16:50:47.890154,2014-12-10T00:00:00,,"Brussels, Belgium",Cabinet members of Commissioner Miguel Arias Cañete,False,"Marco, Mensink, CEPI(062137511909-03)",1ef13f6ecd476bfda5a2480797a3bd4f,NER 400
active,,Edward Bannerman,2015-05-07T23:07:16.203757,2015-09-13T01:44:50.621335,2014-12-10T00:00:00,Aula Europe(9da77e65d9b44418a2b6ca810c96f7dc),"Brussels, Belgium",Cabinet members of Vice-President Jyrki Katainen,False,Wärtsilä Corporation(012464715142-75),3fe1b5d971f32d235375d0eb5959194c,Trade issues
active,,Aura Salla,2015-05-07T23:07:16.821812,2015-09-13T01:44:52.543036,2014-12-01T00:00:00,,Brussels,Cabinet members of Vice-President Jyrki Katainen,False,Finnish Innovation Fund Sitra(661245915266-39),3762daea07bf41dfe98fb62625b10752,"Climate report, renewable energy"
inactive,,Cécile Billaux,2015-05-07T23:07:20.564754,2015-07-06T16:50:39.308568,2015-02-13T00:00:00,,Brussels,Cabinet members of Commissioner Cecilia Malmström,False,"Comité du commerce des céréales, aliments du bétail, oléagineux, huile d'olive, huiles et graisses et agrofournitures de l'U.E.(2050009628-31 )",5dcf573d7852ab269eb382846e6f82dc,Trade negotiations and health
active,,Marlene Holzner,2015-05-07T23:07:17.943790,2015-09-13T01:44:55.643048,2015-01-22T00:00:00,,Brussels,Cabinet members of Commissioner Günther Oettinger,False,Southern Cloud(217431815449-94),4035c68f245ac60f0611e348ade9ebca,Digital media
active,German Marshall Fund,Commissioner Cecilia Malmström,2015-05-07T23:07:19.103026,2015-09-13T01:44:59.343017,2015-03-20T00:00:00,,Brussels,,False,,4e128294961dc0303d3ffad3a5b86de6,TTIP
active,,Commissioner Cecilia Malmström,2015-05-07T23:07:19.271016,2015-09-13T01:45:00.021929,2015-02-02T00:00:00,"BUSINESSEUROPE(4455ab5dd3eb4f4493998d02bd3150b7), EUROPEAN SERVICES FORUM(aaf49e052a5d4eb19bedac76723d74e8), European Round Table of Industrialists(6f1a228ff07f4768b63eb8411651f36e), American Chamber of Commerce to the European Union(82978772cb2f4cc0a2eb2206f007fc55), Trans-Atlantic Business Council(b70bb6a83e324efdb9509e73c2d92993), EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9)",Brussels,,False,,7c357e75470348b1a9c4a4ed2a558b69,Speech at Business Alliance for TTIP's Welcome Reception
active,,Simona Constantin,2015-05-07T23:07:41.678522,2015-09-28T01:01:42.745728,2015-03-18T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,21d3ea4569bd1e63a3ce79c4d1f1e7fc,Civil law and consumer protection files
active,,Simona Constantin,2015-05-07T23:07:42.138438,2015-09-28T01:01:43.861301,2015-02-05T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,ec16485d40fe83cba8542e4545b5a581,Presentation of civil justice priorities
