status,unregistered,ec_representative,created_at,updated_at,date,participants,location,ec_org,cancelled,deregistered,id,subject
active,,Arianna Vannini,2015-11-12T13:31:13.620916,2015-11-12T13:31:13.620524,2015-02-17T00:00:00,EuroCommerce(7ae627e1815f406cbad4f436451db119),"Berlaymont, Brussels",External Action,False,,8655a42eac02cc8b3db97ea6e50f4f00,The role of the retail sector in boosting growth and jobs in the EU
active,,Stefano Manservisi,2015-11-12T13:31:13.632423,2015-11-12T13:31:13.632031,2015-02-10T00:00:00,Centre for European Reform(287fb48276334ca596dcdcd639fc0553),Berl buirlding in Brussels,External Action,False,,a66093012f296403be6ef8ee8b15d727,Relation with professional associations
active,,Igor Driesmans,2015-11-12T13:31:13.652773,2015-11-12T13:31:13.652326,2015-02-05T00:00:00,E3G(e94bbba3bb4941e1adbc255cac9df085),Brussels,External Action,False,,22e02d4bca4b6944e724a12ea2d978a3,EU-China Trade and Investmens
active,,Michael Curtis,2015-11-12T13:31:13.679159,2015-11-12T13:31:13.676992,2015-02-05T00:00:00,Crisis Action(762f656e1bc1405dab35ae9cefc74305),Brussels,External Action,False,,c17ff589aae035602d3e85463b21f647,Presentation of organisation and work
active,,Stefano Manservisi,2015-11-12T13:31:13.697298,2015-11-12T13:31:13.695134,2015-02-04T00:00:00,Center for Strategic and International Studies(c8ff0e6e02c848eb869800065d178a2d),berl building in Brussels,External Action,False,,43eb6fde1829d15910c873082c095f2b,Relation with professional associations
active,,Arianna Vannini,2015-11-12T13:31:13.732916,2015-11-12T13:31:13.732173,2015-02-02T00:00:00,Assocalzaturifici(30f50b813ce64ce8a2242d7c9ea4d0dc),"Berlaymont, Brussels",External Action,False,,edd982ff3bcc70fcfee2f5d53cd83711,Industry competitiveness
active,,Arianna Vannini,2015-11-12T13:31:13.767429,2015-11-12T13:31:13.755989,2015-02-02T00:00:00,Federazione Imprese Siderurgiche Italiane(94fbaacea67446cc9530b8cc5892e442),"Berlaymont, Brussels",External Action,False,,c3ca0565347b876bfebe457bb0836ad8,Industry competitiveness
active,,Arianna Vannini,2015-11-12T13:31:13.778002,2015-11-12T13:31:13.776746,2015-01-28T00:00:00,Terna spa(4a1620afd1ff4baea1aaf679c0ef150d),"Berlaymont, Brussels",External Action,False,,bf5d0acce579db79fb10742cf83fa359,Energy Internal Market
active,,Iwona Piorko Bermig,2015-11-12T13:31:13.789097,2015-11-12T13:31:13.788707,2015-01-28T00:00:00,Open Society European Policy Institute(fa3ba49879924f28b3fc557c7150c775),Brussels,External Action,False,,5845b6a33fae0c5cbb55990d03798f8f,"Meeting with Deputy Director of Ukraine Foundation, Ms Inna Pidluska"
active,,Stefano Manservisi,2015-11-12T13:31:13.810013,2015-11-12T13:31:13.808633,2015-01-28T00:00:00,TRIUMPH GROUP INTERNATIONAL(5f7bd1315ae646368d01f0cc55e05f5d),Brussels,External Action,False,,335ba0c3b5d7077e386e75658a60547c,Meeting with Ms Maria Criscuolo
active,,Stefano Manservisi,2015-11-12T13:31:13.825038,2015-11-12T13:31:13.824642,2015-01-27T00:00:00,European Union Chamber of Commerce in China(0c6df94ee7914570a38d2adb3e47453d),Berl Building Bruxelles,External Action,False,,8344402c2d9beb60ceb3794460677b42,Relation with professional associations
active,,Michael Curtis,2015-11-12T13:31:13.843134,2015-11-12T13:31:13.841433,2015-01-22T00:00:00,FIPRA International Limited(6c1a176e05f34451a49039edb473e1d1),Brussels,External Action,False,,a0476ed7c36672ec8d22253323cb7b8b,Situation in Libya and EU policy including sanctions
active,,Anna Vezyroglou,2015-11-12T13:31:13.860467,2015-11-12T13:31:13.859725,2015-01-19T00:00:00,Association of Social Democratic Municipalities(8a9a7f6474e84c0bb33fe0bc20e1a989),"Berlaymont, Brussels",External Action,False,,2743b2b98ba36510c8a4b9d9b69ea003,Turkey local administration structure
active,,Anna Vezyroglou,2015-11-12T13:31:13.880595,2015-11-12T13:31:13.878282,2015-01-14T00:00:00,Association of Social Democratic Municipalities(8a9a7f6474e84c0bb33fe0bc20e1a989),"Berlaymont, Brussels",External Action,False,,242a02fb068d120d734e32c27ace0765,EU/Turkey relations
active,World Bank Group,Stefano Manservisi,2015-11-12T13:31:13.900407,2015-11-12T13:31:13.893933,2015-01-14T00:00:00,,"Berlaymont, Brussels, Belgium",External Action,False,,f6f0b8725055177a94440bb5430d5ffe,Réunion
active,Union for the Mediterranean,Stefano Manservisi,2015-11-12T13:31:13.908080,2015-11-12T13:31:13.905162,2015-01-14T00:00:00,,Berl Building Brussels,External Action,False,,c530bbdbab271dfa13a4a460f64fe534,Relation with professional associations
active,,Arianna Vannini,2015-11-12T13:31:13.913537,2015-11-12T13:31:13.912820,2015-01-12T00:00:00,Edison Spa(a5dc2ac8995a41c8a3da7c7a3e1e54fd),Brussels,External Action,False,,c624a5374350847b5cdebe9ad8fec81e,The importance of the Juncker Investment plan for the energy sector
active,,Anna Vezyroglou,2015-11-12T13:31:13.932366,2015-11-12T13:31:13.931625,2014-12-18T00:00:00,Confederation of Businessmen and Industrialists of Turkiye(1a02eb0b409c40a682db0a5af823911e),"Brussels, Belgium",External Action,False,,2f5cd9801459d46320a21cf536e82d0b,EU/Turkey relations
active,,Michael Curtis,2015-11-12T13:31:13.953710,2015-11-12T13:31:13.951528,2014-12-11T00:00:00,International Crisis Group(58c948430fc2493f9ca5ac4bf87b131b),Brussels,External Action,False,,803eeea6d9c4c251521c0740023a1465,"International Crisis Group: Presentation of structures, work and relationship with the EU"
active,,Fabrizia Panzetti,2015-11-12T13:31:13.972698,2015-11-12T13:31:13.970470,2014-12-09T00:00:00,Transparency International(771d1875a43247c2af0b1426bdcefa69),"Brussels, Belgium",External Action,False,,7dc8befe8c364919f12c83c1916e3ae6,Fight against corruption
active,,Iwona Piorko Bermig,2015-11-12T13:31:13.991201,2015-11-12T13:31:13.990449,2014-12-09T00:00:00,Greenpeace European Unit(553809c289c74395993953b64d407835),Brussels,External Action,False,,9473f20c54ece046bbbba54b5a5ecd12,EU Arctic Policy
active,,Michael Curtis,2015-11-12T13:31:14.039479,2015-11-12T13:31:14.038703,2014-12-09T00:00:00,,Brussels,External Action,False,CHRISTOS FOLIAS AND CO. EE(859810115235-49),b1c4878dccc3aeda538fc12840f33d34,Commercial matter between a private Greek company and Libyan government; complaint about alleged failure to fulfill contract.
active,,Iwona Piorko Bermig,2015-11-12T13:31:14.064015,2015-11-12T13:31:14.052261,2014-12-09T00:00:00,Friedrich-Ebert-Stiftung(e6effca3934e4255a7a06e67e1cfdc71),Brussels,External Action,False,,3d482c8b54429807b728b555f022afcd,Meeting with Marek Siwiec from Friedrich-Ebert-Stiftung on Current situation in Ukraine
active,,Iwona Piorko Bermig,2015-11-12T13:31:14.075667,2015-11-12T13:31:14.075217,2014-12-08T00:00:00,Human Rights Watch(fb880a09da624f95b49723b25f0acef2),Brussels,External Action,False,,3528ce076b5f535d73824903d96b9751,EU’s role in advancing concrete rights improvements
active,,Stefano Manservisi,2015-11-12T13:31:14.105332,2015-11-12T13:31:14.095128,2014-12-03T00:00:00,Agenzia per la Globalizzazione delle Imprese e dei Territori(38c5a0238b19402ea95003144777dc62),BERL11/176,External Action,False,,403e12a6585038b42d8769c4a2746aaa,Relation with professional associations
active,,Anna Vezyroglou,2015-11-12T13:31:14.138533,2015-11-12T13:31:14.137787,2014-12-03T00:00:00,TUSIAD(42e77ddd8a3d490993a6f6abd79e4bf2),Brussels,External Action,False,,7d6f9972a67bdac39152046ccbf91d7d,EU-Turkey relations
active,,Michael Curtis,2015-11-12T13:31:14.178025,2015-11-12T13:31:14.177276,2014-12-01T00:00:00,Finnish Institute of International Affairs(4c84007be5114ae3b65f8004ddd78b85),Brussels,External Action,False,,2cf568a84ae70edf09410d2538f2692c,External relations institutional questions 2014-2019
active,,Stefano Manservisi,2015-11-12T13:31:14.217704,2015-11-12T13:31:14.202555,2014-12-01T00:00:00,Telecom Italia(c518ff636bb9444a889adbf3bd7798b1),BERL 11/176,External Action,False,,677ea9f952a399ad243df47d981013ae,Relations with international Institutions
active,,Arianna Vannini Stefano Manservisi,2015-11-12T13:31:14.153070,2016-03-18T03:01:27.934607,2014-12-02T00:00:00,LVMH Publica(f4adfc02d5fb4e9ca729dcd67fd56251),BERL 11/176,External Action,False,,59a8418c6b222e403b8b65936482078b,Relations with professional associations
inactive,,Stefano Manservisi Anna Vezyroglou,2015-11-12T13:31:14.119479,2015-12-09T02:57:18.897147,2014-12-03T00:00:00,TUSIAD(42e77ddd8a3d490993a6f6abd79e4bf2),BERL 11/176,External Action,False,,acdac26c2138b194685f292b205d7e92,Relations with Turkish professional associations
active,,Stefano Manservisi Iwona Piorko Bermig,2015-11-12T13:31:13.714190,2016-04-01T01:55:01.736622,2015-02-03T00:00:00,Representation of the Ukrainian Orthodox Church Kyiv Patriarchate to the European Institutions(d5095b07c64d4263a85989533249bf29),Berl Building Brussels,External Action,False,,4dd7059b714c4893089941409bd41415,Relations with professional associations
inactive,,Enrico Petrocelli Arianna Vannini,2015-11-12T13:31:14.022546,2016-03-18T03:01:27.820137,2014-12-09T00:00:00,CAOBISCO(c4f5f5f117b144e8850cffde5e5f6ae5),"Brussels, Belgium",External Action,False,,81ef3ed621e34415e435bc11e52f1ec5,Product labeling
inactive,,Enrico Petrocelli Stefano Manservisi,2015-11-12T13:31:13.642373,2016-04-01T01:55:01.617729,2015-02-05T00:00:00,Euronews(b4c145c6e790464db0f4ec3b56d2d012),Berl Building Bruxelles,External Action,False,,1c400031ea9fecc3888dc1c320b2ebc4,Relation with professional associations
active,,Vice-President Kristalina Georgieva,2015-11-12T13:31:14.227200,2015-11-12T13:31:14.226787,2015-07-17T00:00:00,EURANET PLUS(d13496215c4d493896a139e83c9d2cb9),Brussels,Budget,False,,4e7c2ba100906a1f73b3ae6adaa24e4f,Meeting with Mr. Erlends Calabuig - Director of EuranetPlus discussing Draft Budget 2016
active,,Vice-President Kristalina Georgieva,2015-11-12T13:31:14.237164,2015-11-12T13:31:14.235920,2015-03-21T00:00:00,Open Society European Policy Institute(fa3ba49879924f28b3fc557c7150c775),Berlaymont,Budget,False,,c96f449f5f3b91caa1eaec98dda7bfd1,Meeting with George Soros in margins of GMF Forum Brussels
active,,Vice-President Kristalina Georgieva,2015-11-12T13:31:14.247324,2015-11-12T13:31:14.246054,2015-02-17T00:00:00,Transparency International(771d1875a43247c2af0b1426bdcefa69),Berlaymont,Budget,False,,812771aa9a1cd16298966cd459d68bc5,"Meeting with Carl Dolan, Director of Transparency International, Brussels office"
active,,Vice-President Kristalina Georgieva,2015-11-12T13:31:14.268502,2015-11-12T13:31:14.257497,2015-01-27T00:00:00,International Rescue Committee Inc(45e877156ed5494daae6af22ec9d5ab6),Brussels,Budget,False,,b607038129fae8eba5cb9e9cafa477e4,Budgetary situation of EU external assistance; hot crises
active,,Vice-President Kristalina Georgieva,2015-11-12T13:31:14.286395,2015-11-12T13:31:14.285651,2015-01-16T00:00:00,Vienna Economic Forum(4a7ac7bd15d540098249d20d4050ac44),Berlaymont,Budget,False,,5f6974ae363229403f85e395bd4f12c6,Meeting with Dr Elena Kirtcheva-Discussing eventual participation of VP Georgieva in Vienna Economic Forum
active,,Denis CHAIBI,2015-11-12T13:31:14.312822,2015-11-12T13:31:14.304105,2015-11-30T00:00:00,Airbus Group N.V.(369f73cbcd63403cbbee3043af38b12b),Brussels,Budget,False,,2fd4bc06eb171a6e105bbe505575b384,Management of agencies
active,,Elisabeth Werner,2015-11-12T13:31:14.329830,2015-11-12T13:31:14.329090,2015-08-27T00:00:00,Stichting BirdLife Europe(3fc9290a33544e7284bc8ac8715172da),BERL,Budget,False,,00aad75eeaf6875021f3494f75bda21c,Meeting with Birdlife Europe
active,,Angelina Gros-Tchorbadjiyska,2015-11-12T13:31:14.371246,2015-11-12T13:31:14.362317,2015-06-25T00:00:00,INTERNATOINAL ROMANI UNION(4dccc8f4d37145c9b6e02c01791b0360),"Berlaymont, Brussels, Belgium",Budget,False,,4bf704566ec2ea63112a6ff4faa5454f,Meeting with IRU Bulgaria
active,,Angelina Gros-Tchorbadjiyska,2015-11-12T13:31:14.390680,2015-11-12T13:31:14.388564,2015-05-21T00:00:00,Corporate Europe Observatory(e5d725b93c2e4ca58965ed78dfb9b1f8),"Berlaymont, Brussels, Belgium",Budget,False,,f978877c3f639fd9d30fa3ea810fdc73,Meeting with Corporate Europe on Commissioners code of Conduct
active,,Angelina Gros-Tchorbadjiyska,2015-11-12T13:31:14.413359,2015-11-12T13:31:14.408562,2015-03-25T00:00:00,Anti-corruption Action Centre(fb8c23f3d01a4454a1b606057c2b4571),Berlaymont,Budget,False,,ed2baf361a4f667ca5cc579844e5dbcb,Meeting with Daria Kaleniuk from Anti-corruption Action Centre Ukraine
active,,Angelina Gros-Tchorbadjiyska,2015-11-12T13:31:14.431516,2015-11-12T13:31:14.430710,2015-03-23T00:00:00,,Berlaymont,Budget,False,Transparency International - Bulgaria(818996816692-05),7c8f949d5fad4a2fe08d5691e687c50f,Meeting with Transparency International Bulgaria
active,,Elisabeth Werner,2015-11-12T13:31:14.457730,2015-11-12T13:31:14.452011,2015-03-09T00:00:00,Vereinigung der österreichischen Industrie - Industriellenvereinigung(0ad03536756340cbafc5e140903b244d),Berlaymont,Budget,False,,19099a09a44820c7c60ef224bf766a4e,"Meeting with Mr Haas, Federation of Austrian Industries, Brussels Office"
active,,Elisabeth Werner,2015-11-12T13:31:14.473492,2015-11-12T13:31:14.471310,2015-03-04T00:00:00,Institute of Chartered Accountants in England and Wales(7dbe9870ec254054ba8c73ca58b198e1),Berlaymont,Budget,False,,bd5b6a6132df5ef0a6886d6692d4e673,Meeting with ICAEW(The Institute of Chartered Accountants in England and Wales)
active,,Angelina Gros-Tchorbadjiyska,2015-11-12T13:31:14.500719,2015-11-12T13:31:14.488756,2015-01-23T00:00:00,British Chamber of Commerce in Belgium(e915fe8cc68543b283b399e62e3dd622),Berlaymont,Budget,False,,3890863e0a7488f98d5341ae78dcd7d2,"Participation of Vice-president Georgieva in : The European Serious & Organised Crime Conference 2015, Brussels"
active,,Andreas Schwarz,2015-11-12T13:31:14.511167,2015-11-12T13:31:14.510762,2015-01-19T00:00:00,Airbus Group N.V.(369f73cbcd63403cbbee3043af38b12b),Brussels,Budget,False,,41c47b5c5c2d4f494627e15700dc1bf9,EASA budget + Airbus priorities for 2015
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.522074,2015-11-12T13:31:14.521687,2015-11-05T00:00:00,Fédération des Entreprises du Commerce et de la Distribution(0fea8af8355b4a8abd1a3aa99d2092fa),Brussels,Digital Single Market,False,,19e52cd115ce1a631c84bb0f642c8564,"Geoblocking, parcel delivery, data and cloud, e-commerce"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.531726,2015-11-12T13:31:14.531334,2015-11-03T00:00:00,LIBER - Association of European Research Libraries(72d874483ffc4656a298f2f0c85c5828),Brussels,Digital Single Market,False,,09fefedcb2a4d2e23ef25ab3508b65d9,Text and data mining
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.543804,2015-11-12T13:31:14.541775,2015-11-03T00:00:00,ARD Verbindungsbüro Brüssel(ad9c41f3b1ed4f98b917c64ffe23a361),Brussels,Digital Single Market,False,,a61d3d4f3aef092c03b5fec51698e006,"Copyright, platforms, audiovisual media services"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.558468,2015-11-12T13:31:14.558107,2015-10-28T00:00:00,RELX Group(b8b8b27476ef4b908e53d7584ab28228),Brussels,Digital Single Market,False,,9efe3541e36e93e38b5817788012faa5,"Copyright, text and data mining"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.577764,2015-11-12T13:31:14.577012,2015-10-28T00:00:00,Association of Commercial Television in Europe(867f7df0f37247eab17e3f8d232e328c),Brussels,Digital Single Market,False,,3467856200db6c089d2b72c542fd8d96,"Copyright, Sat-Cab and AVMS directives review"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.594685,2015-11-12T13:31:14.593929,2015-10-26T00:00:00,DIGITALEUROPE(3c39e2830d4741ed99f4d21ca05872fa),Brussels,Digital Single Market,False,,bc901f1f56e021c4ecd3e5954718d78e,"Digital Single Market, Data economy, Safe Harbour"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.750547,2015-11-12T13:31:14.748137,2015-10-13T00:00:00,Nokia(00f47632f309491a8dbb43a3518854fe),Brussels,Digital Single Market,False,,2780c7b61f567e195f5a98357097d91b,"DSM, TSM, investment, standarization"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.765756,2015-11-12T13:31:14.764998,2015-10-05T00:00:00,European Round Table of Industrialists(6f1a228ff07f4768b63eb8411651f36e),Brussels,Digital Single Market,False,,9054005bfefe0fc2e0eeadf9e061fe25,"Connectivity, start-ups"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.782128,2015-11-12T13:31:14.781390,2015-10-01T00:00:00,"Association of European Performers’ Organisations(a41777f3f1a04d5ca1a7eb98968fc144), INTERNATIONAL FEDERATION OF MUSICIANS(374487b831324cfdbcdc0e6d37dd5c1c)",Brussels,Digital Single Market,False,,2477a97c4461fe8a48a7dc2d226db7c0,"Intellectual property rights, platforms"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.822931,2015-11-12T13:31:14.822161,2015-09-25T00:00:00,"Mitsubishi Heavy Industries, Ltd.(a21775143fa042449b1f0910e4899c10)",Brussels,Digital Single Market,False,,b5d1d984fb52176e5df690d9a3e413d9,"Digital Single Market in Europe, International cooperation in digital issues, Mitsubishi Heavy Industries company overview"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.852535,2015-11-12T13:31:14.851802,2015-09-24T00:00:00,Broadcast Networks Europe(f7d2cdc10c434be6bf7e42654026d3d5),Brussels,Digital Single Market,False,,05cf3df50bd8f642b82edea9b892b32d,Spectrum
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.880325,2015-11-12T13:31:14.879584,2015-09-22T00:00:00,TalkTalk Group(c40039992a424db3b54bc3514cfb151f),Brussels,Digital Single Market,False,,5327aa7fe3ab39c5438166285aa9ed18,Broadband
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.901410,2015-11-12T13:31:14.899298,2015-09-22T00:00:00,EuroCommerce(7ae627e1815f406cbad4f436451db119),Brussels,Digital Single Market,False,,a9434c5baaec0cf955533e8762e65cad,"Digital Single Market, data protection and security"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.912600,2015-11-12T13:31:14.911634,2015-09-17T00:00:00,IBM Corporation(2e4944c46cf1406fa0f23c7c4383c129),Brussels,Digital Single Market,False,,622f5f6e8eaef0f53cc6794e291dcdcc,"DSM, IoT, free flow of data, data protection, e-health, e-payments"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.924243,2015-11-12T13:31:14.923850,2015-09-17T00:00:00,International Federation of Film Distributors' Associations(0b2ca9b3afb242d29e4ccd8d1a7f001c),Brussels,Digital Single Market,False,,69901eb449899a13ae9823e991d0c8dc,Intellectual Property Rights
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.934323,2015-11-12T13:31:14.933933,2015-09-15T00:00:00,Centre for Fine Arts(78c57ae4da05456e81239ed3a921e15a),Brussels,Digital Single Market,False,,767dc2d2cc12bb88f715d6664a6b6dc1,"Innovation and creative industry, copyright"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.950273,2015-11-12T13:31:14.949882,2015-09-10T00:00:00,LT-Innovate(9cd4fc5e51d541328eccb38b9d578ec8),Brussels,Digital Single Market,False,,2c2bfcea76bf69d05810eb302120fb99,Multilingualism
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.960342,2015-11-12T13:31:14.959924,2015-09-04T00:00:00,TransferWise Ltd(ff5de8e3812e48caa9147bed2f17c2d3),Brussels,Digital Single Market,False,,35051f0b5f40d86cf1a139983df63fc1,"Future of banking, customer identification in the EU, transparency of pricing"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:14.977043,2015-11-12T13:31:14.975199,2015-09-01T00:00:00,Hubert Burda Media Holding Kommanditgesellschaft(a0591518c20c4e399f51a98716037466),Brussels,Digital Single Market,False,,136df4d64d2836e093f57c4c5cb78fac,"Copyright, data protection, safe harbour"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.004457,2015-11-12T13:31:14.991389,2015-07-20T00:00:00,European Round Table of Industrialists(6f1a228ff07f4768b63eb8411651f36e),Brussels,Digital Single Market,False,,68990f3777226a84b06275884cd29f55,"Digital Single Market, data economy"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.020600,2015-11-12T13:31:15.018764,2015-07-13T00:00:00,European Blind Union(79f106508bf64499b51f068b8fded357),Brussels,Digital Single Market,False,,688cdeda1e9b1a884487431260263941,"Digital Single Market, accessibility"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.038912,2015-11-12T13:31:15.038146,2015-07-02T00:00:00,World Economic Forum(b5dc46d7cc2845f395bf4deac8091456),Brussels,Digital Single Market,False,,162c0d8e5a41a291800e3e87d336ebc7,Digital Single Market strategy
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.065904,2015-11-12T13:31:15.064902,2015-07-02T00:00:00,UPS Europe SPRL/BVBA(83d3e3235c5b40c5b4d8cb823e9b2019),Brussels,Digital Single Market,False,,d16e32254d0afa671b8f70aefffa009d,Parcel delivery
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.076791,2015-11-12T13:31:15.076398,2015-06-29T00:00:00,Facebook Ireland Limited(f54ef0b0a4da4700b2168654f2d3d0aa),Brussels,Digital Single Market,False,,6720c15ebab4ca5ab5699adfc395332e,"Digital Single Market, data protection and privacy"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.096290,2015-11-12T13:31:15.095902,2015-06-29T00:00:00,European Producers Club(6558cdd88e2e44219d244170bc561e40),Brussels,Digital Single Market,False,,5a4febf631817e3ca15f1d44469b6284,"Digital Single Market, copyright"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.107335,2015-11-12T13:31:15.106957,2015-06-22T00:00:00,Society of Audiovisual Authors(5fe9b766e9604516a4150ba04960fc36),Brussels,Digital Single Market,False,,ad0274328694a039cc6dcbf71e64e325,"Copyright, remuneration of authors"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.126342,2015-11-12T13:31:15.118277,2015-06-03T00:00:00,Sky plc(8d6931b2424c43e8891712f31019d761),Brussels,Digital Single Market,False,,f25122b51e809efe3a2ec417f5b402da,"Media services, copyright, broadcasting"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.150540,2015-11-12T13:31:15.138366,2015-06-02T00:00:00,"Société des Auteurs, Compositeurs et Editeurs de Musique(95ce593ef1a1400ea07f2c5dec273da4)",Brussels,Digital Single Market,False,,d4893ffc500768f1c4a962133656d6d8,"Copyright, music industry development and platforms"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.167374,2015-11-12T13:31:15.166622,2015-06-02T00:00:00,CECED (European Committee of Domestic Equipment Manufacturers)(2659593c610f4fd1af377bc274312810),Brussels,Digital Single Market,False,,c5ecb9add5df8d9426a622b26e525fab,"Industry, internet of things, standardisation"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.187486,2015-11-12T13:31:15.186657,2015-05-26T00:00:00,Symantec Corporation(5b49dbb7817046aeb05f4dfccbafb723),Brussels,Digital Single Market,False,,2e7019adee3226a1cd2d961a86b11e29,"Cybersecurity, privacy, cooperation with industry"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.211014,2015-11-12T13:31:15.210249,2015-05-18T00:00:00,Alliance for Intellectual Property(a2b72ea9816a4169a9c07401546abb1a),Brussels,Digital Single Market,False,,d01b3d2a5af2fecd4d73d19a755d87c8,"Copyright, copyright enforcement"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.231384,2015-11-12T13:31:15.229204,2015-05-11T00:00:00,BUSINESSEUROPE(4455ab5dd3eb4f4493998d02bd3150b7),Brussels,Digital Single Market,False,,a14f652c03b8975ba121d1dffeb39b04,"DSM, Industry 4.0"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.247796,2015-11-12T13:31:15.247057,2015-05-07T00:00:00,Gemalto SA(c40ece05f98549e1a4c0a32f5f61b01e),Brussels,Digital Single Market,False,,825f635365b58fd2f40c1713eea37185,"Data cloud and security, NIS"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.271171,2015-11-12T13:31:15.262761,2015-04-30T00:00:00,Tele2 AB(f6f981522e2842c2aa2a8b7df24edb05),Stockholm,Digital Single Market,False,,1b7821d9f95e833655676d715fe75c61,Data roaming
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.288082,2015-11-12T13:31:15.286268,2015-04-29T00:00:00,Ericsson(2597bf6d6ddf4e44a10adba0abfffdb9),Stockholm,Digital Single Market,False,,473c4099fffe7131e24a72500733f3d0,"Digital Single Market policy, R&D, spectrum"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.306758,2015-11-12T13:31:15.306018,2015-04-16T00:00:00,Association of European Public Postal Operators(9c8deb318d4f444a88931d793aabcfaa),Brussels,Digital Single Market,False,,4eacd362700de9fe0a659a29f53c4079,"Digital Single Market, parcel delivery, industry voluntary action"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.331564,2015-11-12T13:31:15.329379,2015-04-15T00:00:00,European Broadcasting Union - Union Européenne de Radio-télévision AISBL(e72cdafc37ae4c7da2be4649069e58a7),Brussels,Digital Single Market,False,,942407b7abe0a97630a65ce903421feb,"Copyright, audiovisual media"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.343830,2015-11-12T13:31:15.343448,2015-04-14T00:00:00,IFPI Representing recording industry worldwide(a9ac416b135c458c8565955930bdc60d),Brussels,Digital Single Market,False,,d9e4a118ebb7e6205f281d86fee742f7,"Copyright, value gap"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.359552,2015-11-12T13:31:15.359162,2015-03-31T00:00:00,Motion Picture Association(a639e6fa3b994083b4bab8ae8a8a7750),Brussels,Digital Single Market,False,,d6c729e56b18615b4146f67d9571588e,Copyright
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.368272,2015-11-12T13:31:15.367891,2015-03-19T00:00:00,The Lisbon Council for Economic Competitiveness and Social Renewal asbl(ba7f433fb608403db06759a96fb903da),Brussels,Digital Single Market,False,,9a4be25f23be62b5c460f5f722994c42,"Digital Single Market, copyright"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.389261,2015-11-12T13:31:15.388848,2015-03-18T00:00:00,Construction Products Europe(80a82f15be394529a2d8aea36d51a11e),Brussels,Digital Single Market,False,,9089767a9c93c6922a9d776f4a794bc3,European standardisation - Digital Single Market
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.409975,2015-11-12T13:31:15.407788,2015-03-16T00:00:00,International Chamber of Commerce(12e78cf9e27348c4bc426448efe696d0),Brussels,Digital Single Market,False,,2f9c3786cd2fbabd9d236996dc310cf8,Digital Single Market strategy
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.427115,2015-11-12T13:31:15.426342,2015-03-12T00:00:00,Institute of International Finance(8b9ad3be66484fdfb33f4ee7b32955e4),Brussels,Digital Single Market,False,,2f32c5aca8df6198422e7b4a8e4f655c,"Digital Single Market, future of finance"
active,,Vice-President Andrus Ansip,2015-11-12T13:31:15.442428,2015-11-12T13:31:15.441703,2015-03-09T00:00:00,European Digital Media Association(d1baa5d7d8114fe08132ff535db469fc),Brussels,Digital Single Market,False,,2119ca4a6b96c6fdd4539c024ec389c9,"Digital Single Market, platforms"
